Date,-1,1,-1,1,-1,1,-1,1,avgPrice_chang,stock_price_movement
9/03/2018,0.2,0.8,0.31578947,0.68421053,-0.5292575,1,0.24444444,0.75555556,0.0089,1
12/03/2018,0.33333333,0.66666667,0.51020408,0.48979592,-0.2785779,1,0.33980583,0.66019418,0.0054,1
13/03/2018,0.23076923,0.76923077,0.26470588,0.73529412,-1,0.8502678,0.27586207,0.72413793,0.0063,1
14/03/2018,0.09090909,0.90909091,0.15789474,0.84210526,-0.3361275,1,0.12,0.88,0.0108,1
15/03/2018,0.33333333,0.66666667,0.78048781,0.2195122,-1,0.21883569,0.56060606,0.43939394,0.0017,1
16/03/2018,0,1,0.27777778,0.72222222,-0.171916,1,0.18867925,0.81132076,0.0071,1
19/03/2018,0.33333333,0.66666667,0.31914894,0.68085106,-0.3331641,1,0.23611111,0.76388889,0.0046,1
20/03/2018,0.476190476,0.523809524,0.6875,0.3125,-1,0.178192206,0.459770115,0.540229885,-0.0049,1
21/03/2018,0.269230769,0.730769231,0.428571429,0.571428571,-0.28754853,1,0.326848249,0.673151751,0.0051,1
22/03/2018,0.32,0.68,0.433333333,0.566666667,-1,0.825349272,0.307189542,0.692810458,0.0054,1
23/03/2018,0.209302326,0.790697674,0.12,0.88,-0.024840846,1,0.176245211,0.823754789,0.007,1
26/03/2018,0.084337349,0.915662651,0.058020478,0.941979522,-0.236294774,1,0.219178082,0.780821918,0.0147,-1
27/03/2018,0.34375,0.65625,0.423076923,0.576923077,-1,0.080705261,0.359477124,0.640522876,-0.0005,1
28/03/2018,0.296296296,0.703703704,0.375,0.625,-0.822393551,1,0.323770492,0.676229508,-0.0022,-1
