Date,-1,1,-1,1,-1,1,-1,1,avgPrice_chang,stock_price_movement
13/02/2018,0.14634146,0.85365854,0.15942029,0.84057971,-0.1787937,1,0.22429907,0.77570094,0.0266,1
14/02/2018,0.21212121,0.78787879,0.1496063,0.8503937,-0.091593,1,0.21634615,0.78365385,0.0359,1
15/02/2018,0.19047619,0.80952381,0.2761194,0.7238806,-0.2290655,1,0.24220624,0.75779377,0.0191,1
16/02/2018,0.256,0.744,0.25842697,0.74157303,-0.1985619,1,0.25137615,0.74862385,0.0341,-1
20/02/2018,0.25714286,0.74285714,0.14084507,0.85915493,-0.1389851,1,0.22222222,0.77777778,0.0031,-1
21/02/2018,0.21621622,0.78378378,0.19354839,0.80645161,-0.3320549,1,0.26530612,0.73469388,-0.017,1
22/02/2018,0.1875,0.8125,0.125,0.875,-0.2501202,1,0.25806452,0.74193548,0.0042,-1
23/02/2018,0.32258065,0.67741936,0.19191919,0.80808081,-0.1573837,1,0.21681416,0.78318584,0.0063,1
26/02/2018,0.25,0.75,0.22222222,0.77777778,-0.0523559,1,0.19354839,0.80645161,0.003,-1
27/02/2018,0.29545455,0.70454546,0.32307692,0.67692308,-0.3115372,1,0.31055901,0.68944099,0.0116,-1
28/02/2018,0.27586207,0.72413793,0.18181818,0.81818182,-0.1514808,1,0.25396825,0.74603175,-0.0092,-1
1/03/2018,0.22222222,0.77777778,0,1,-0.0163449,1,0.16666667,0.83333333,-0.0006,1
2/03/2018,0.23076923,0.76923077,0.26470588,0.73529412,-1,0.8502678,0.27586207,0.72413793,0.0063,1
5/03/2018,0.09090909,0.90909091,0.15789474,0.84210526,-0.3361275,1,0.12,0.88,0.0108,1
6/03/2018,0.33333333,0.66666667,0.78048781,0.2195122,-1,0.21883569,0.56060606,0.43939394,0.0017,1
7/03/2018,0,1,0.27777778,0.72222222,-0.171916,1,0.18867925,0.81132076,0.0071,1
8/03/2018,0.33333333,0.66666667,0.31914894,0.68085106,-0.3331641,1,0.23611111,0.76388889,0.0046,1
9/03/2018,0.36363636,0.63636364,0.23404255,0.76595745,-0.3463134,1,0.24489796,0.75510204,0.0011,-1
12/03/2018,0.11111111,0.88888889,0.23076923,0.76923077,-0.0947383,1,0.27027027,0.72972973,-0.0107,-1
13/03/2018,0.45977012,0.54022989,0.51965066,0.48034935,-1,0.50561952,0.46171694,0.53828306,-0.0217,-1
14/03/2018,0.4137931,0.5862069,0.57692308,0.42307692,-1,0.2961704,0.41772152,0.58227848,-0.0229,-1
15/03/2018,0.66666667,0.33333333,0.66666667,0.33333333,-1,0.05370533,0.42718447,0.57281553,-0.0005,-1
16/03/2018,0.1,0.9,0.34615385,0.65384615,-0.0587814,1,0.22608696,0.77391304,-0.0211,-1
19/03/2018,0.5,0.5,0.2,0.8,-0.1906413,1,0.32894737,0.67105263,-0.0046,-1
20/03/2018,0.3,0.7,0.10714286,0.89285714,-0.2854568,1,0.20895522,0.79104478,0.0075,1
21/03/2018,0.16666667,0.83333333,0.2,0.8,-0.1003871,1,0.16504854,0.83495146,0.0012,-1
22/03/2018,0.1,0.9,0.1025641,0.8974359,-0.5837961,1,0.18947368,0.81052632,-0.0068,-1
23/03/2018,0.52,0.48,0.42424242,0.57575758,-0.8223876,1,0.41904762,0.58095238,-0.0247,1
26/03/2018,0.05263158,0.94736842,0.17142857,0.82857143,-0.0987665,1,0.18571429,0.81428571,0.0003,-1
27/03/2018,0.42857143,0.57142857,0.24489796,0.75510204,-1,0.98850144,0.21839081,0.7816092,-0.0008,-1
28/03/2018,0.375,0.625,0.09677419,0.90322581,-0.0040704,1,0.17460318,0.82539683,-0.0025,-1
