Date,-1,1,-1,1,-1,1,-1,1,avgPrice_chang,lag1,,lag2,,lag3,,stock_price_movement
23/01/2018,0.257206208,0.742793792,0.261836442,0.738163558,-0.308990602,1,0.270649559,0.729350441,-0.0155,-0.077213486,0.8,-0.48,0.287675835,-0.03238998,0.144,1
24/01/2018,0.307692308,0.692307692,0.226239067,0.773760933,-0.096516858,1,0.255368352,0.744631648,0.1011,-0.8,0.479459726,-0.107966601,0.48,-0.11020892,0.144,-1
25/01/2018,0.340425532,0.659574468,0.548387097,0.451612903,-1,0.599324657,0.485101311,0.514898689,0.0069,-0.179944335,0.8,-0.367363067,0.48,-0.003644458,0.144,-1
26/01/2018,0.231481481,0.768518519,0.233707865,0.766292135,-0.224930419,1,0.247851003,0.752148997,-0.0005,-0.612271778,0.8,-0.012148195,0.48,-0.144,0.023883534,-1
29/01/2018,0.196078431,0.803921569,0.253731343,0.746268657,-0.765339723,1,0.254716981,0.745283019,-0.0013,-0.020246991,0.8,-0.48,0.079611779,-0.135187201,0.144,1
30/01/2018,0.243243243,0.756756757,0.215568862,0.784431138,-0.025308739,1,0.216541353,0.783458647,0.0058,-0.8,0.132686298,-0.450624002,0.48,-0.009324643,0.144,1
31/01/2018,0.427184466,0.572815534,0.60137457,0.39862543,-1,0.165857872,0.507820647,0.492179353,0.0103,-0.751040004,0.8,-0.031082142,0.48,-0.059581788,0.144,1
1/02/2018,0.291666667,0.708333333,0.351885099,0.648114901,-0.938800005,1,0.363344051,0.636655949,0.0013,-0.05180357,0.8,-0.198605962,0.48,-0.074792857,0.144,1
2/02/2018,0.1796875,0.8203125,0.152129817,0.847870183,-0.064754463,1,0.241666667,0.758333333,0.0042,-0.331009936,0.8,-0.249309523,0.48,-0.014619973,0.144,-1
5/02/2018,0.263888889,0.736111111,0.28968254,0.71031746,-0.41376242,1,0.315151515,0.684848485,-0.0032,-0.415515872,0.8,-0.048733242,0.48,-0.010885111,0.144,1
6/02/2018,0.375,0.625,0.476767677,0.523232323,-0.51939484,1,0.435679612,0.564320388,-0.014,-0.08122207,0.8,-0.036283705,0.48,-0.078525745,0.144,-1
7/02/2018,0.260416667,0.739583333,0.296391753,0.703608247,-0.101527587,1,0.294117647,0.705882353,-0.0032,-0.060472842,0.8,-0.261752482,0.48,-0.029967952,0.144,-1
8/02/2018,0.274336283,0.725663717,0.343115124,0.656884876,-0.075591052,1,0.314527504,0.685472496,-0.0051,-0.436254137,0.8,-0.099893174,0.48,-0.130196792,0.144,-1
9/02/2018,0.317647059,0.682352941,0.091308165,0.908691835,-0.545317671,1,0.128581412,0.871418588,-0.0069,-0.166488624,0.8,-0.433989306,0.48,-0.009787262,0.144,1
12/02/2018,0.197916667,0.802083333,0.452173913,0.547826087,-0.20811078,1,0.388283379,0.611716621,-0.006,-0.72331551,0.8,-0.032624207,0.48,-0.019778611,0.144,1
13/02/2018,0.262711864,0.737288136,0.406557377,0.593442623,-0.904144387,1,0.40665874,0.59334126,0.0013,-0.054373678,0.8,-0.065928702,0.48,-0.030297909,0.144,1
14/02/2018,0.168539326,0.831460674,0.184615385,0.815384615,-0.067967098,1,0.218867925,0.781132075,0.0094,-0.10988117,0.8,-0.100993031,0.48,-0.038491581,0.144,1
15/02/2018,0.272058824,0.727941176,0.248979592,0.751020408,-0.137351463,1,0.248796148,0.751203852,0.0069,-0.168321718,0.8,-0.128305271,0.48,-0.123954124,0.144,1
16/02/2018,0.315789474,0.684210526,0.181481481,0.818518519,-0.210402147,1,0.298192771,0.701807229,-0.0027,-0.213842118,0.8,-0.413180412,0.48,-0.028488221,0.144,-1
20/02/2018,0.221052632,0.778947368,0.240802676,0.759197324,-0.267302648,1,0.2704,0.7296,-0.0055,-0.688634021,0.8,-0.094960737,0.48,-0.052308704,0.144,1
21/02/2018,0.2,0.8,0.265822785,0.734177215,-0.860792526,1,0.239808153,0.760191847,0.0032,-0.158267895,0.8,-0.174362347,0.48,-0.144,0.126682059,-1
22/02/2018,0.269230769,0.730769231,0.277108434,0.722891566,-0.197834869,1,0.349761526,0.650238474,0.004,-0.290603911,0.8,-0.48,0.42227353,-0.024397737,0.144,-1
23/02/2018,0.260869565,0.739130435,0.135135135,0.864864865,-0.363254889,1,0.206349206,0.793650794,-0.0034,-0.8,0.703789217,-0.48,0.049894132,-0.005509691,0.144,-1
26/02/2018,0.337662338,0.662337662,0.391891892,0.608108108,-1,0.879736521,0.316513761,0.683486239,-0.0011,-0.8,0.8,-0.413180412,0.48,-0.057029158,0.144,1
27/02/2018,0.36,0.64,0.535714286,0.464285714,-1,0.103946108,0.461538462,0.538461538,0.0043,-0.158267895,0.8,-0.08132579,0.48,-0.013443905,0.144,1
28/02/2018,0.232142857,0.767857143,0.181208054,0.818791946,-0.118835467,1,0.232415902,0.767584098,0.000587849,-0.290603911,0.8,-0.018365637,0.48,-0.038956915,0.144,1
1/03/2018,0.266666667,0.733333333,0.152249135,0.847750865,-0.065344116,1,0.233590734,0.766409266,0.005374951,-0.8,0.695535561,-0.062561048,0.48,-0.007194497,0.144,-1
2/03/2018,0.204081633,0.795918367,0.876269621,0.123730379,-1,0.869419451,0.811666667,0.188333333,0.002758473,-0.104268414,0.8,-0.023981656,0.48,-0.092884747,0.144,-1
5/03/2018,0.274193548,0.725806452,0.262711864,0.737288136,-0.130335517,1,0.267108168,0.732891832,-0.00128695,-0.039969427,0.8,-0.309615824,0.48,-0.024397737,0.144,-1
6/03/2018,0.216666667,0.783333333,0.256809339,0.743190661,-0.049961784,1,0.30876494,0.69123506,-0.019651558,-0.516026373,0.8,-0.08132579,0.48,-0.005509691,0.144,1
7/03/2018,0.267062315,0.732937685,0.208688906,0.791311094,-0.645032966,1,0.225719424,0.774280576,0.007204849,-0.135542983,0.8,-0.018365637,0.48,-0.057029158,0.144,1
8/03/2018,0.225225225,0.774774775,0.267657993,0.732342007,-0.169428729,1,0.243288591,0.756711409,0.017787315,-0.030609394,0.8,-0.190097195,0.48,-0.013443905,0.144,1
9/03/2018,0.236363636,0.763636364,0.167400881,0.832599119,-0.038261743,1,0.20824295,0.79175705,0.00237468,-0.316828658,0.8,-0.044813016,0.48,-0.038956915,0.144,-1
12/03/2018,0.232323232,0.767676768,0.342222222,0.657777778,-0.396035822,1,0.264325323,0.735674677,-0.010801542,-0.074688359,0.8,-0.129856383,0.48,-0.018642571,0.144,-1
13/03/2018,0.263157895,0.736842105,0.195979899,0.804020101,-0.093360449,1,0.210638298,0.789361702,-0.002731768,-0.216427306,0.8,-0.062141904,0.48,-0.029750844,0.144,1
14/03/2018,0.267857143,0.732142857,0.233082707,0.766917293,-0.270534132,1,0.270516717,0.729483283,0.01907779,-0.103569839,0.8,-0.099169481,0.48,-0.058109933,0.144,1
15/03/2018,0.221674877,0.778325123,0.149494949,0.850505051,-0.129462299,1,0.178540018,0.821459982,0.029196355,-0.165282468,0.8,-0.193699777,0.48,-0.032066154,0.144,1
16/03/2018,0.22605364,0.77394636,0.155074116,0.844925884,-0.206603085,1,0.210978836,0.789021164,0.016165399,-0.322832962,0.8,-0.106887179,0.48,-0.055742391,0.144,1
19/03/2018,0.319767442,0.680232558,0.211650485,0.788349515,-0.403541203,1,0.295585413,0.704414587,0.009368949,-0.178145298,0.8,-0.18580797,0.48,-0.04112978,0.144,-1
20/03/2018,0.308510638,0.691489362,0.279365079,0.720634921,-0.222681623,1,0.280291971,0.719708029,-0.008577868,-0.30967995,0.8,-0.137099266,0.48,-0.025783778,0.144,-1
21/03/2018,0.28440367,0.71559633,0.305714286,0.694285714,-0.387099937,1,0.309459459,0.690540541,-0.003643421,-0.228498777,0.8,-0.085945927,0.48,-0.036086263,0.144,-1
22/03/2018,0.221374046,0.778625954,0.309294872,0.690705128,-0.285623471,1,0.291963377,0.708036623,-0.012127378,-0.143243212,0.8,-0.120287544,0.48,-0.013744531,0.144,-1
23/03/2018,0.348837209,0.651162791,0.292035398,0.707964602,-0.179054015,1,0.313572543,0.686427457,-0.001681856,-0.200479239,0.8,-0.045815105,0.48,-0.095168552,0.144,1
26/03/2018,0.179487179,0.820512821,0.144508671,0.855491329,-0.250599049,1,0.228169014,0.771830986,-0.003425149,-0.076358508,0.8,-0.317228506,0.48,-0.051337867,0.144,1
27/03/2018,0.259259259,0.740740741,0.153846154,0.846153846,-0.095448135,1,0.259541985,0.740458015,0.002196216,-0.528714177,0.8,-0.171126223,0.48,-0.042600314,0.144,1
28/03/2018,0.303030303,0.696969697,0.217171717,0.782828283,-0.660892721,1,0.221218962,0.778781038,0.007741021,-0.285210372,0.8,-0.142001046,0.48,-0.013498697,0.144,1
