Date,-1,1,-1,1,-1,1,-1,1,avgPrice_chang,stock_price_movement
26/01/2018,0.4,0.6,0.45390071,0.54609929,-1,0.20037387,0.40178571,0.59821429,0.0042,-1
29/01/2018,0.11538462,0.88461539,0.16666667,0.83333333,-0.1326206,1,0.1827957,0.8172043,-0.0008,-1
30/01/2018,0.21621622,0.78378378,0.21839081,0.7816092,-0.0913629,1,0.22527473,0.77472528,-0.0011,1
31/01/2018,0.56410256,0.43589744,0.41176471,0.58823529,-1,0.55876919,0.41584158,0.58415842,0.0056,1
1/02/2018,0.26923077,0.73076923,0.16111111,0.83888889,-0.0411916,1,0.18032787,0.81967213,0.0138,1
2/02/2018,0.25,0.75,0.42857143,0.57142857,-1,0.29781067,0.36781609,0.63218391,0.0095,-1
5/02/2018,0.48387097,0.51612903,0.14473684,0.85526316,-0.2090783,1,0.2240566,0.7759434,-0.002,-1
6/02/2018,0.19565217,0.80434783,0.125,0.875,-0.1066722,1,0.17687075,0.82312925,-0.0062,-1
7/02/2018,0.34285714,0.65714286,0.22459893,0.77540107,-0.045366,1,0.25182482,0.74817518,-0.0015,1
8/02/2018,0.40425532,0.59574468,0.46728972,0.53271028,-1,0.29642315,0.5,0.5,0.0008,-1
9/02/2018,0.38709677,0.61290323,0.30864198,0.69135803,-0.6811078,1,0.345,0.655,-0.0091,-1
12/02/2018,0.46341463,0.53658537,0.28461539,0.71538462,-0.1039547,1,0.28608924,0.71391076,-0.0068,1
13/02/2018,0.33333333,0.66666667,0.20689655,0.79310345,-0.0976376,1,0.27604167,0.72395833,-0.0016,1
14/02/2018,0.4,0.6,0.34228188,0.65771812,-1,0.50696008,0.38111888,0.61888112,0.0093,1
15/02/2018,0.24,0.76,0.22147651,0.77852349,-0.0747152,1,0.17073171,0.82926829,0.0128,1
16/02/2018,0.21875,0.78125,0.16666667,0.83333333,-0.1572324,1,0.25925926,0.74074074,0.0011,1
20/02/2018,0.33333333,0.66666667,0.09638554,0.90361446,-0.0920415,1,0.20253165,0.79746835,0.0095,-1
21/02/2018,0.26923077,0.73076923,0.4,0.6,-1,0.5533666,0.39310345,0.60689655,-0.0022,-1
22/02/2018,0.13333333,0.86666667,0.20430108,0.79569893,-1,0.37929348,0.25625,0.74375,-0.0076,-1
23/02/2018,0.48484849,0.51515152,0.33980583,0.66019418,-0.2027066,1,0.37931035,0.62068966,-0.0058,1
26/02/2018,0.5,0.5,0,1,-0.1403854,1,0.34375,0.65625,0.0005,-1
27/02/2018,0.47619048,0.52380952,0.29411765,0.70588235,-1,0.94208984,0.3046875,0.6953125,-0.0009,-1
28/02/2018,0.4,0.6,0.44067797,0.55932203,-1,0.94363374,0.3445946,0.65540541,-0.0043,1
1/03/2018,0.5,0.5,0.09090909,0.90909091,-0.8669825,1,0.34482759,0.65517241,0.0041,1
2/03/2018,0.51724138,0.48275862,0.63483146,0.36516854,-1,0.2301228,0.53350516,0.46649485,-0.0073,1
5/03/2018,0.44666667,0.55333333,0.50374065,0.49625935,-0.4883898,1,0.46561443,0.53438557,0.0012,-1
6/03/2018,0.25714286,0.74285714,0.22340426,0.77659575,-0.3076375,1,0.25347222,0.74652778,-0.007,-1
7/03/2018,0.26190476,0.73809524,0.3989071,0.6010929,-1,0.72028927,0.35294118,0.64705882,-0.0075,-1
8/03/2018,0.37254902,0.62745098,0.37368421,0.62631579,-1,0.49402717,0.37864078,0.62135922,-0.0192,1
9/03/2018,0.5,0.5,0.36734694,0.63265306,-0.3263605,1,0.34346505,0.65653495,0.0017,-1
12/03/2018,0.45454546,0.54545455,0.44186047,0.55813954,-1,0.05894074,0.36199095,0.63800905,0.0036,-1
13/03/2018,0.46666667,0.53333333,0.60526316,0.39473684,-1,0.73823752,0.45121951,0.54878049,-0.0013,-1
14/03/2018,0.38461539,0.61538462,0.41025641,0.58974359,-0.1510967,1,0.32377049,0.67622951,-0.0008,1
15/03/2018,0.30434783,0.69565217,0.30769231,0.69230769,-0.0160077,1,0.27831715,0.72168285,0.0067,1
16/03/2018,0.4,0.6,0.28767123,0.71232877,-0.2922841,1,0.27722772,0.72277228,0.0133,1
19/03/2018,0.29787234,0.70212766,0.40740741,0.59259259,-0.5452774,1,0.3171521,0.6828479,0.0074,-1
20/03/2018,0.10344828,0.89655172,0.08152174,0.91847826,-0.0456176,1,0.17618271,0.82381729,-0.0013,-1
21/03/2018,0.25,0.75,0.19047619,0.80952381,-0.2225433,1,0.29353234,0.70646766,-0.0063,-1
22/03/2018,0.40540541,0.5945946,0.328125,0.671875,-0.1047732,1,0.34024896,0.65975104,-0.0013,1
23/03/2018,0.42424242,0.57575758,0.59589041,0.40410959,-1,0.19075609,0.42105263,0.57894737,0.0011,-1
26/03/2018,0.42,0.58,0.30357143,0.69642857,-0.3839636,1,0.31268437,0.68731563,-0.0094,-1
27/03/2018,0.21212121,0.78787879,0.37606838,0.62393162,-1,0.14432748,0.32508834,0.67491166,-0.0067,1
28/03/2018,0.16129032,0.83870968,0.18095238,0.81904762,-0.4907332,1,0.22746781,0.77253219,0.0004,1
