Date,-1,1,-1,1,-1,1,-1,1,avgPrice_chang,stock_price_movement
2/01/2018,0.35294118,0.64705882,0.27777778,0.72222222,-0.1081134,1,0.19354839,0.80645161,0,1
3/01/2018,0.125,0.875,0.125,0.875,-0.1294168,1,0.13513514,0.86486487,0.018,1
4/01/2018,0.23529412,0.76470588,0.16666667,0.83333333,-0.07633,1,0.17525773,0.82474227,0.0076,1
5/01/2018,0.29166667,0.70833333,0.20895522,0.79104478,-0.1493622,1,0.16470588,0.83529412,0.0147,-1
8/01/2018,0.16666667,0.83333333,0.07407407,0.92592593,-0.031163,1,0.25773196,0.74226804,-0.0013,1
9/01/2018,0.09090909,0.90909091,0.1,0.9,-0.0842012,1,0.12605042,0.87394958,-0.0012,1
10/01/2018,0.2,0.8,0.18644068,0.81355932,-0.3635847,1,0.1409396,0.8590604,0.0006,1
11/01/2018,0.2,0.8,0.31578947,0.68421053,-0.5292575,1,0.24444444,0.75555556,0.0089,1
12/01/2018,0.33333333,0.66666667,0.51020408,0.48979592,-0.2785779,1,0.33980583,0.66019418,0.0054,1
16/01/2018,0.23076923,0.76923077,0.26470588,0.73529412,-1,0.85026738,0.27586207,0.72413793,0.0063,1
17/01/2018,0.09090909,0.90909091,0.15789474,0.84210526,-0.3361275,1,0.12,0.88,0.0108,1
18/01/2018,0.33333333,0.66666667,0.78048781,0.2195122,-1,0.21883569,0.56060606,0.43939394,0.0017,1
19/01/2018,0,1,0.27777778,0.72222222,-0.171916,1,0.18867925,0.81132076,0.0071,1
22/01/2018,0.33333333,0.66666667,0.31914894,0.68085106,-0.3331641,1,0.23611111,0.76388889,0.0046,1
23/01/2018,0.36363636,0.63636364,0.23404255,0.76595745,-0.3463134,1,0.24489796,0.75510204,0.0011,-1
24/01/2018,0.11111111,0.88888889,0.23076923,0.76923077,-0.0947383,1,0.27027027,0.72972973,-0.0107,-1
25/01/2018,0.45977012,0.54022989,0.51965066,0.48034935,-1,0.50561952,0.46171694,0.53828306,-0.0217,-1
26/01/2018,0.4137931,0.5862069,0.57692308,0.42307692,-1,0.55617043,0.41772152,0.58227848,-0.0229,-1
29/01/2018,0.66666667,0.33333333,0.66666667,0.33333333,-1,0.34370533,0.42718447,0.57281553,-0.0005,-1
30/01/2018,0.1,0.9,0.34615385,0.65384615,-0.0587814,1,0.22608696,0.77391304,-0.0211,-1
31/01/2018,0.5,0.5,0.2,0.8,-0.1906413,1,0.32894737,0.67105263,-0.0046,-1
